-1.202000000000000028e+02,4.800000000000000000e+01,7.000000000000000000e+01
-1.200000000000000000e+02,3.860000000000000142e+01,5.500000000000000000e+01
-1.200000000000000000e+02,4.339999999999999858e+01,9.000000000000000000e+01
-1.200000000000000000e+02,4.820000000000000284e+01,7.000000000000000000e+01
-1.197999999999999972e+02,3.860000000000000142e+01,6.000000000000000000e+01
-1.197999999999999972e+02,4.339999999999999858e+01,8.500000000000000000e+01
-1.197999999999999972e+02,4.820000000000000284e+01,7.000000000000000000e+01
-1.195999999999999943e+02,3.760000000000000142e+01,4.500000000000000000e+01
-1.195999999999999943e+02,4.239999999999999858e+01,8.500000000000000000e+01
-1.195999999999999943e+02,4.720000000000000284e+01,7.000000000000000000e+01
-1.194000000000000057e+02,3.620000000000000284e+01,3.500000000000000000e+01
-1.194000000000000057e+02,4.100000000000000000e+01,7.500000000000000000e+01
-1.194000000000000057e+02,4.579999999999999716e+01,8.500000000000000000e+01
-1.192000000000000028e+02,3.479999999999999716e+01,6.000000000000000000e+01
-1.192000000000000028e+02,3.960000000000000142e+01,7.500000000000000000e+01
-1.192000000000000028e+02,4.439999999999999858e+01,7.500000000000000000e+01
-1.190000000000000000e+02,3.339999999999999858e+01,7.500000000000000000e+01
-1.190000000000000000e+02,3.820000000000000284e+01,9.000000000000000000e+01
-1.190000000000000000e+02,4.300000000000000000e+01,7.500000000000000000e+01
-1.190000000000000000e+02,4.779999999999999716e+01,7.000000000000000000e+01
-1.187999999999999972e+02,3.679999999999999716e+01,5.000000000000000000e+01
-1.187999999999999972e+02,4.160000000000000142e+01,7.500000000000000000e+01
-1.187999999999999972e+02,4.639999999999999858e+01,6.500000000000000000e+01
-1.185999999999999943e+02,3.539999999999999858e+01,6.000000000000000000e+01
-1.185999999999999943e+02,4.020000000000000284e+01,9.000000000000000000e+01
-1.185999999999999943e+02,4.500000000000000000e+01,7.000000000000000000e+01
-1.184000000000000057e+02,3.400000000000000000e+01,6.500000000000000000e+01
-1.184000000000000057e+02,3.879999999999999716e+01,8.000000000000000000e+01
-1.184000000000000057e+02,4.360000000000000142e+01,7.000000000000000000e+01
-1.184000000000000057e+02,4.839999999999999858e+01,7.000000000000000000e+01
-1.182000000000000028e+02,3.739999999999999858e+01,8.000000000000000000e+01
-1.182000000000000028e+02,4.220000000000000284e+01,7.500000000000000000e+01
-1.182000000000000028e+02,4.700000000000000000e+01,7.500000000000000000e+01
-1.180000000000000000e+02,3.620000000000000284e+01,1.000000000000000000e+02
-1.180000000000000000e+02,4.100000000000000000e+01,1.000000000000000000e+02
-1.180000000000000000e+02,4.579999999999999716e+01,5.500000000000000000e+01
-1.177999999999999972e+02,3.500000000000000000e+01,7.500000000000000000e+01
-1.177999999999999972e+02,3.979999999999999716e+01,7.500000000000000000e+01
-1.177999999999999972e+02,4.460000000000000142e+01,7.500000000000000000e+01
-1.175999999999999943e+02,3.360000000000000142e+01,5.500000000000000000e+01
-1.175999999999999943e+02,3.839999999999999858e+01,8.500000000000000000e+01
-1.175999999999999943e+02,4.320000000000000284e+01,8.500000000000000000e+01
-1.175999999999999943e+02,4.800000000000000000e+01,7.000000000000000000e+01
-1.174000000000000057e+02,3.700000000000000000e+01,8.500000000000000000e+01
-1.174000000000000057e+02,4.179999999999999716e+01,8.000000000000000000e+01
-1.174000000000000057e+02,4.660000000000000142e+01,5.000000000000000000e+01
-1.172000000000000028e+02,3.560000000000000142e+01,8.500000000000000000e+01
-1.172000000000000028e+02,4.039999999999999858e+01,8.000000000000000000e+01
-1.172000000000000028e+02,4.520000000000000284e+01,7.000000000000000000e+01
-1.170000000000000000e+02,3.420000000000000284e+01,5.000000000000000000e+01
-1.170000000000000000e+02,3.900000000000000000e+01,7.500000000000000000e+01
-1.170000000000000000e+02,4.379999999999999716e+01,8.500000000000000000e+01
-1.170000000000000000e+02,4.860000000000000142e+01,7.000000000000000000e+01
-1.167999999999999972e+02,3.760000000000000142e+01,8.000000000000000000e+01
-1.167999999999999972e+02,4.239999999999999858e+01,8.000000000000000000e+01
-1.167999999999999972e+02,4.720000000000000284e+01,6.500000000000000000e+01
-1.165999999999999943e+02,3.620000000000000284e+01,8.000000000000000000e+01
-1.165999999999999943e+02,4.100000000000000000e+01,7.500000000000000000e+01
-1.165999999999999943e+02,4.579999999999999716e+01,6.500000000000000000e+01
-1.164000000000000057e+02,3.479999999999999716e+01,7.000000000000000000e+01
-1.164000000000000057e+02,3.960000000000000142e+01,6.500000000000000000e+01
-1.164000000000000057e+02,4.439999999999999858e+01,6.500000000000000000e+01
-1.162000000000000028e+02,3.339999999999999858e+01,1.000000000000000000e+02
-1.162000000000000028e+02,3.820000000000000284e+01,7.000000000000000000e+01
-1.162000000000000028e+02,4.300000000000000000e+01,8.500000000000000000e+01
-1.162000000000000028e+02,4.779999999999999716e+01,7.500000000000000000e+01
-1.160000000000000000e+02,3.660000000000000142e+01,8.500000000000000000e+01
-1.160000000000000000e+02,4.139999999999999858e+01,8.500000000000000000e+01
-1.160000000000000000e+02,4.620000000000000284e+01,7.500000000000000000e+01
-1.157999999999999972e+02,3.500000000000000000e+01,8.000000000000000000e+01
-1.157999999999999972e+02,3.979999999999999716e+01,6.500000000000000000e+01
-1.157999999999999972e+02,4.460000000000000142e+01,6.000000000000000000e+01
-1.155999999999999943e+02,3.339999999999999858e+01,9.500000000000000000e+01
-1.155999999999999943e+02,3.820000000000000284e+01,6.500000000000000000e+01
-1.155999999999999943e+02,4.300000000000000000e+01,9.500000000000000000e+01
-1.155999999999999943e+02,4.779999999999999716e+01,7.500000000000000000e+01
-1.154000000000000057e+02,3.660000000000000142e+01,7.500000000000000000e+01
-1.154000000000000057e+02,4.139999999999999858e+01,9.500000000000000000e+01
-1.154000000000000057e+02,4.620000000000000284e+01,8.000000000000000000e+01
-1.152000000000000028e+02,3.500000000000000000e+01,8.000000000000000000e+01
-1.152000000000000028e+02,3.979999999999999716e+01,8.000000000000000000e+01
-1.152000000000000028e+02,4.460000000000000142e+01,7.500000000000000000e+01
-1.150000000000000000e+02,3.339999999999999858e+01,7.500000000000000000e+01
-1.150000000000000000e+02,3.820000000000000284e+01,6.500000000000000000e+01
-1.150000000000000000e+02,4.300000000000000000e+01,7.500000000000000000e+01
-1.150000000000000000e+02,4.779999999999999716e+01,7.500000000000000000e+01
-1.147999999999999972e+02,3.660000000000000142e+01,7.500000000000000000e+01
-1.147999999999999972e+02,4.139999999999999858e+01,8.500000000000000000e+01
-1.147999999999999972e+02,4.620000000000000284e+01,8.000000000000000000e+01
-1.145999999999999943e+02,3.500000000000000000e+01,8.500000000000000000e+01
-1.145999999999999943e+02,3.979999999999999716e+01,8.500000000000000000e+01
-1.145999999999999943e+02,4.460000000000000142e+01,8.000000000000000000e+01
-1.144000000000000057e+02,3.339999999999999858e+01,8.500000000000000000e+01
-1.144000000000000057e+02,3.820000000000000284e+01,7.000000000000000000e+01
-1.144000000000000057e+02,4.300000000000000000e+01,9.000000000000000000e+01
-1.144000000000000057e+02,4.779999999999999716e+01,7.000000000000000000e+01
-1.142000000000000028e+02,3.639999999999999858e+01,7.500000000000000000e+01
-1.142000000000000028e+02,4.120000000000000284e+01,9.000000000000000000e+01
-1.142000000000000028e+02,4.600000000000000000e+01,8.000000000000000000e+01
-1.140000000000000000e+02,3.420000000000000284e+01,7.000000000000000000e+01
-1.140000000000000000e+02,3.900000000000000000e+01,6.000000000000000000e+01
-1.140000000000000000e+02,4.379999999999999716e+01,8.000000000000000000e+01
-1.140000000000000000e+02,4.860000000000000142e+01,7.000000000000000000e+01
-1.137999999999999972e+02,3.679999999999999716e+01,7.500000000000000000e+01
-1.137999999999999972e+02,4.160000000000000142e+01,9.000000000000000000e+01
-1.137999999999999972e+02,4.639999999999999858e+01,8.000000000000000000e+01
-1.135999999999999943e+02,3.460000000000000142e+01,9.500000000000000000e+01
-1.135999999999999943e+02,3.939999999999999858e+01,6.500000000000000000e+01
-1.135999999999999943e+02,4.420000000000000284e+01,8.500000000000000000e+01
-1.134000000000000057e+02,3.239999999999999858e+01,1.000000000000000000e+02
-1.134000000000000057e+02,3.720000000000000284e+01,7.500000000000000000e+01
-1.134000000000000057e+02,4.200000000000000000e+01,9.000000000000000000e+01
-1.134000000000000057e+02,4.679999999999999716e+01,7.500000000000000000e+01
-1.132000000000000028e+02,3.500000000000000000e+01,1.000000000000000000e+02
-1.132000000000000028e+02,3.979999999999999716e+01,9.000000000000000000e+01
-1.132000000000000028e+02,4.460000000000000142e+01,7.500000000000000000e+01
-1.130000000000000000e+02,3.279999999999999716e+01,8.000000000000000000e+01
-1.130000000000000000e+02,3.760000000000000142e+01,8.500000000000000000e+01
-1.130000000000000000e+02,4.239999999999999858e+01,8.000000000000000000e+01
-1.130000000000000000e+02,4.720000000000000284e+01,7.500000000000000000e+01
-1.127999999999999972e+02,3.539999999999999858e+01,8.000000000000000000e+01
-1.127999999999999972e+02,4.020000000000000284e+01,9.000000000000000000e+01
-1.127999999999999972e+02,4.500000000000000000e+01,7.000000000000000000e+01
-1.125999999999999943e+02,3.320000000000000284e+01,6.500000000000000000e+01
-1.125999999999999943e+02,3.800000000000000000e+01,7.500000000000000000e+01
-1.125999999999999943e+02,4.279999999999999716e+01,9.000000000000000000e+01
-1.125999999999999943e+02,4.760000000000000142e+01,7.000000000000000000e+01
-1.124000000000000057e+02,3.560000000000000142e+01,6.000000000000000000e+01
-1.124000000000000057e+02,4.039999999999999858e+01,9.500000000000000000e+01
-1.124000000000000057e+02,4.520000000000000284e+01,7.500000000000000000e+01
-1.122000000000000028e+02,3.320000000000000284e+01,6.000000000000000000e+01
-1.122000000000000028e+02,3.800000000000000000e+01,8.000000000000000000e+01
-1.122000000000000028e+02,4.279999999999999716e+01,8.500000000000000000e+01
-1.122000000000000028e+02,4.760000000000000142e+01,6.500000000000000000e+01
-1.120000000000000000e+02,3.560000000000000142e+01,5.500000000000000000e+01
-1.120000000000000000e+02,4.039999999999999858e+01,8.000000000000000000e+01
-1.120000000000000000e+02,4.520000000000000284e+01,7.000000000000000000e+01
-1.117999999999999972e+02,3.320000000000000284e+01,8.000000000000000000e+01
-1.117999999999999972e+02,3.800000000000000000e+01,7.000000000000000000e+01
-1.117999999999999972e+02,4.279999999999999716e+01,8.500000000000000000e+01
-1.117999999999999972e+02,4.760000000000000142e+01,6.000000000000000000e+01
-1.115999999999999943e+02,3.560000000000000142e+01,5.000000000000000000e+01
-1.115999999999999943e+02,4.039999999999999858e+01,6.500000000000000000e+01
-1.115999999999999943e+02,4.520000000000000284e+01,6.500000000000000000e+01
-1.114000000000000057e+02,3.300000000000000000e+01,5.500000000000000000e+01
-1.114000000000000057e+02,3.779999999999999716e+01,4.500000000000000000e+01
-1.114000000000000057e+02,4.260000000000000142e+01,9.000000000000000000e+01
-1.114000000000000057e+02,4.739999999999999858e+01,6.500000000000000000e+01
-1.112000000000000028e+02,3.520000000000000284e+01,5.000000000000000000e+01
-1.112000000000000028e+02,4.000000000000000000e+01,6.500000000000000000e+01
-1.112000000000000028e+02,4.479999999999999716e+01,8.500000000000000000e+01
-1.110000000000000000e+02,3.260000000000000142e+01,7.000000000000000000e+01
-1.110000000000000000e+02,3.739999999999999858e+01,5.500000000000000000e+01
-1.110000000000000000e+02,4.220000000000000284e+01,7.000000000000000000e+01
-1.110000000000000000e+02,4.700000000000000000e+01,7.000000000000000000e+01
-1.107999999999999972e+02,3.460000000000000142e+01,5.000000000000000000e+01
-1.107999999999999972e+02,3.939999999999999858e+01,6.500000000000000000e+01
-1.107999999999999972e+02,4.420000000000000284e+01,1.500000000000000000e+02
-1.105999999999999943e+02,3.180000000000000071e+01,7.500000000000000000e+01
-1.105999999999999943e+02,3.660000000000000142e+01,5.500000000000000000e+01
-1.105999999999999943e+02,4.139999999999999858e+01,4.500000000000000000e+01
-1.105999999999999943e+02,4.620000000000000284e+01,7.000000000000000000e+01
-1.104000000000000057e+02,3.379999999999999716e+01,8.000000000000000000e+01
-1.104000000000000057e+02,3.860000000000000142e+01,6.000000000000000000e+01
-1.104000000000000057e+02,4.339999999999999858e+01,7.500000000000000000e+01
-1.104000000000000057e+02,4.820000000000000284e+01,5.500000000000000000e+01
-1.102000000000000028e+02,3.579999999999999716e+01,5.000000000000000000e+01
-1.102000000000000028e+02,4.060000000000000142e+01,5.000000000000000000e+01
-1.102000000000000028e+02,4.539999999999999858e+01,5.500000000000000000e+01
-1.100000000000000000e+02,3.300000000000000000e+01,6.000000000000000000e+01
-1.100000000000000000e+02,3.779999999999999716e+01,6.500000000000000000e+01
-1.100000000000000000e+02,4.260000000000000142e+01,5.000000000000000000e+01
-1.100000000000000000e+02,4.739999999999999858e+01,5.500000000000000000e+01
-1.097999999999999972e+02,3.500000000000000000e+01,5.500000000000000000e+01
-1.097999999999999972e+02,3.979999999999999716e+01,5.500000000000000000e+01
-1.097999999999999972e+02,4.460000000000000142e+01,6.000000000000000000e+01
-1.095999999999999943e+02,3.220000000000000284e+01,8.000000000000000000e+01
-1.095999999999999943e+02,3.700000000000000000e+01,6.000000000000000000e+01
-1.095999999999999943e+02,4.179999999999999716e+01,5.500000000000000000e+01
-1.095999999999999943e+02,4.660000000000000142e+01,6.500000000000000000e+01
-1.094000000000000057e+02,3.420000000000000284e+01,9.000000000000000000e+01
-1.094000000000000057e+02,3.900000000000000000e+01,6.000000000000000000e+01
-1.094000000000000057e+02,4.379999999999999716e+01,7.000000000000000000e+01
-1.094000000000000057e+02,4.860000000000000142e+01,6.500000000000000000e+01
-1.092000000000000028e+02,3.620000000000000284e+01,5.000000000000000000e+01
-1.092000000000000028e+02,4.100000000000000000e+01,5.000000000000000000e+01
-1.092000000000000028e+02,4.579999999999999716e+01,6.000000000000000000e+01
-1.090000000000000000e+02,3.339999999999999858e+01,9.500000000000000000e+01
-1.090000000000000000e+02,3.820000000000000284e+01,6.500000000000000000e+01
-1.090000000000000000e+02,4.300000000000000000e+01,5.500000000000000000e+01
-1.090000000000000000e+02,4.779999999999999716e+01,5.000000000000000000e+01
-1.087999999999999972e+02,3.539999999999999858e+01,6.000000000000000000e+01
-1.087999999999999972e+02,4.020000000000000284e+01,6.000000000000000000e+01
-1.087999999999999972e+02,4.500000000000000000e+01,5.000000000000000000e+01
-1.085999999999999943e+02,3.260000000000000142e+01,9.000000000000000000e+01
-1.085999999999999943e+02,3.739999999999999858e+01,7.000000000000000000e+01
-1.085999999999999943e+02,4.220000000000000284e+01,5.000000000000000000e+01
-1.085999999999999943e+02,4.700000000000000000e+01,6.500000000000000000e+01
-1.084000000000000057e+02,3.460000000000000142e+01,7.000000000000000000e+01
-1.084000000000000057e+02,3.939999999999999858e+01,7.000000000000000000e+01
-1.084000000000000057e+02,4.420000000000000284e+01,6.000000000000000000e+01
-1.082000000000000028e+02,3.180000000000000071e+01,7.500000000000000000e+01
-1.082000000000000028e+02,3.660000000000000142e+01,6.000000000000000000e+01
-1.082000000000000028e+02,4.139999999999999858e+01,5.500000000000000000e+01
-1.082000000000000028e+02,4.620000000000000284e+01,6.000000000000000000e+01
-1.080000000000000000e+02,3.379999999999999716e+01,8.500000000000000000e+01
-1.080000000000000000e+02,3.860000000000000142e+01,8.500000000000000000e+01
-1.080000000000000000e+02,4.339999999999999858e+01,6.500000000000000000e+01
-1.080000000000000000e+02,4.820000000000000284e+01,6.000000000000000000e+01
-1.077999999999999972e+02,3.579999999999999716e+01,6.000000000000000000e+01
-1.077999999999999972e+02,4.060000000000000142e+01,7.000000000000000000e+01
-1.077999999999999972e+02,4.539999999999999858e+01,5.500000000000000000e+01
-1.075999999999999943e+02,3.300000000000000000e+01,1.000000000000000000e+02
-1.075999999999999943e+02,3.779999999999999716e+01,9.000000000000000000e+01
-1.075999999999999943e+02,4.260000000000000142e+01,6.000000000000000000e+01
-1.075999999999999943e+02,4.739999999999999858e+01,6.000000000000000000e+01
-1.074000000000000057e+02,3.500000000000000000e+01,8.000000000000000000e+01
-1.074000000000000057e+02,3.979999999999999716e+01,8.500000000000000000e+01
-1.074000000000000057e+02,4.460000000000000142e+01,5.000000000000000000e+01
-1.072000000000000028e+02,3.220000000000000284e+01,9.000000000000000000e+01
-1.072000000000000028e+02,3.700000000000000000e+01,7.500000000000000000e+01
-1.072000000000000028e+02,4.179999999999999716e+01,4.500000000000000000e+01
-1.072000000000000028e+02,4.660000000000000142e+01,7.500000000000000000e+01
-1.070000000000000000e+02,3.420000000000000284e+01,7.000000000000000000e+01
-1.070000000000000000e+02,3.900000000000000000e+01,1.000000000000000000e+02
-1.070000000000000000e+02,4.379999999999999716e+01,5.000000000000000000e+01
-1.070000000000000000e+02,4.860000000000000142e+01,6.000000000000000000e+01
-1.067999999999999972e+02,3.639999999999999858e+01,7.000000000000000000e+01
-1.067999999999999972e+02,4.120000000000000284e+01,5.000000000000000000e+01
-1.067999999999999972e+02,4.600000000000000000e+01,6.000000000000000000e+01
-1.065999999999999943e+02,3.379999999999999716e+01,8.000000000000000000e+01
-1.065999999999999943e+02,3.860000000000000142e+01,9.000000000000000000e+01
-1.065999999999999943e+02,4.339999999999999858e+01,4.500000000000000000e+01
-1.065999999999999943e+02,4.820000000000000284e+01,7.000000000000000000e+01
-1.064000000000000057e+02,3.579999999999999716e+01,9.500000000000000000e+01
-1.064000000000000057e+02,4.060000000000000142e+01,8.000000000000000000e+01
-1.064000000000000057e+02,4.539999999999999858e+01,4.500000000000000000e+01
-1.062000000000000028e+02,3.260000000000000142e+01,8.500000000000000000e+01
-1.062000000000000028e+02,3.739999999999999858e+01,8.500000000000000000e+01
-1.062000000000000028e+02,4.220000000000000284e+01,5.500000000000000000e+01
-1.062000000000000028e+02,4.700000000000000000e+01,6.500000000000000000e+01
-1.060000000000000000e+02,3.400000000000000000e+01,6.000000000000000000e+01
-1.060000000000000000e+02,3.879999999999999716e+01,9.500000000000000000e+01
-1.060000000000000000e+02,4.360000000000000142e+01,4.500000000000000000e+01
-1.060000000000000000e+02,4.839999999999999858e+01,6.500000000000000000e+01
-1.057999999999999972e+02,3.539999999999999858e+01,6.500000000000000000e+01
-1.057999999999999972e+02,4.020000000000000284e+01,9.000000000000000000e+01
-1.057999999999999972e+02,4.500000000000000000e+01,5.000000000000000000e+01
-1.055999999999999943e+02,3.220000000000000284e+01,5.500000000000000000e+01
-1.055999999999999943e+02,3.700000000000000000e+01,8.500000000000000000e+01
-1.055999999999999943e+02,4.179999999999999716e+01,4.000000000000000000e+01
-1.055999999999999943e+02,4.660000000000000142e+01,6.000000000000000000e+01
-1.054000000000000057e+02,3.360000000000000142e+01,6.000000000000000000e+01
-1.054000000000000057e+02,3.839999999999999858e+01,7.000000000000000000e+01
-1.054000000000000057e+02,4.320000000000000284e+01,4.000000000000000000e+01
-1.054000000000000057e+02,4.800000000000000000e+01,6.000000000000000000e+01
-1.052000000000000028e+02,3.439999999999999858e+01,5.000000000000000000e+01
-1.052000000000000028e+02,3.920000000000000284e+01,7.000000000000000000e+01
-1.052000000000000028e+02,4.400000000000000000e+01,4.500000000000000000e+01
-1.050000000000000000e+02,3.039999999999999858e+01,7.500000000000000000e+01
-1.050000000000000000e+02,3.520000000000000284e+01,4.500000000000000000e+01
-1.050000000000000000e+02,4.000000000000000000e+01,6.000000000000000000e+01
-1.050000000000000000e+02,4.479999999999999716e+01,4.500000000000000000e+01
-1.047999999999999972e+02,3.100000000000000000e+01,8.500000000000000000e+01
-1.047999999999999972e+02,3.579999999999999716e+01,6.000000000000000000e+01
-1.047999999999999972e+02,4.060000000000000142e+01,6.500000000000000000e+01
-1.047999999999999972e+02,4.539999999999999858e+01,6.000000000000000000e+01
-1.045999999999999943e+02,3.119999999999999929e+01,6.000000000000000000e+01
-1.045999999999999943e+02,3.600000000000000000e+01,7.000000000000000000e+01
-1.045999999999999943e+02,4.079999999999999716e+01,6.000000000000000000e+01
-1.045999999999999943e+02,4.560000000000000142e+01,6.500000000000000000e+01
-1.044000000000000057e+02,3.139999999999999858e+01,4.000000000000000000e+01
-1.044000000000000057e+02,3.620000000000000284e+01,6.500000000000000000e+01
-1.044000000000000057e+02,4.100000000000000000e+01,6.000000000000000000e+01
-1.044000000000000057e+02,4.579999999999999716e+01,6.000000000000000000e+01
-1.042000000000000028e+02,3.180000000000000071e+01,3.500000000000000000e+01
-1.042000000000000028e+02,3.660000000000000142e+01,6.000000000000000000e+01
-1.042000000000000028e+02,4.139999999999999858e+01,5.500000000000000000e+01
-1.042000000000000028e+02,4.620000000000000284e+01,6.000000000000000000e+01
-1.040000000000000000e+02,3.200000000000000000e+01,3.000000000000000000e+01
-1.040000000000000000e+02,3.679999999999999716e+01,6.000000000000000000e+01
-1.040000000000000000e+02,4.160000000000000142e+01,5.500000000000000000e+01
-1.040000000000000000e+02,4.639999999999999858e+01,6.500000000000000000e+01
-1.037999999999999972e+02,3.220000000000000284e+01,3.500000000000000000e+01
-1.037999999999999972e+02,3.700000000000000000e+01,6.000000000000000000e+01
-1.037999999999999972e+02,4.179999999999999716e+01,6.000000000000000000e+01
-1.037999999999999972e+02,4.660000000000000142e+01,6.500000000000000000e+01
-1.035999999999999943e+02,3.239999999999999858e+01,4.000000000000000000e+01
-1.035999999999999943e+02,3.720000000000000284e+01,5.500000000000000000e+01
-1.035999999999999943e+02,4.200000000000000000e+01,6.000000000000000000e+01
-1.035999999999999943e+02,4.679999999999999716e+01,6.500000000000000000e+01
-1.034000000000000057e+02,3.260000000000000142e+01,4.000000000000000000e+01
-1.034000000000000057e+02,3.739999999999999858e+01,5.500000000000000000e+01
-1.034000000000000057e+02,4.220000000000000284e+01,6.000000000000000000e+01
-1.034000000000000057e+02,4.700000000000000000e+01,6.500000000000000000e+01
-1.032000000000000028e+02,3.279999999999999716e+01,4.000000000000000000e+01
-1.032000000000000028e+02,3.760000000000000142e+01,5.500000000000000000e+01
-1.032000000000000028e+02,4.239999999999999858e+01,5.500000000000000000e+01
-1.032000000000000028e+02,4.720000000000000284e+01,6.000000000000000000e+01
-1.030000000000000000e+02,3.300000000000000000e+01,4.000000000000000000e+01
-1.030000000000000000e+02,3.779999999999999716e+01,5.500000000000000000e+01
-1.030000000000000000e+02,4.260000000000000142e+01,6.000000000000000000e+01
-1.030000000000000000e+02,4.739999999999999858e+01,6.500000000000000000e+01
-1.027999999999999972e+02,3.320000000000000284e+01,4.000000000000000000e+01
-1.027999999999999972e+02,3.800000000000000000e+01,5.000000000000000000e+01
-1.027999999999999972e+02,4.279999999999999716e+01,6.500000000000000000e+01
-1.027999999999999972e+02,4.760000000000000142e+01,6.500000000000000000e+01
-1.025999999999999943e+02,3.339999999999999858e+01,4.000000000000000000e+01
-1.025999999999999943e+02,3.820000000000000284e+01,5.000000000000000000e+01
-1.025999999999999943e+02,4.300000000000000000e+01,6.500000000000000000e+01
-1.025999999999999943e+02,4.779999999999999716e+01,7.000000000000000000e+01
-1.024000000000000057e+02,3.360000000000000142e+01,4.000000000000000000e+01
-1.024000000000000057e+02,3.839999999999999858e+01,5.500000000000000000e+01
-1.024000000000000057e+02,4.320000000000000284e+01,6.000000000000000000e+01
-1.024000000000000057e+02,4.800000000000000000e+01,6.000000000000000000e+01
-1.022000000000000028e+02,3.379999999999999716e+01,4.000000000000000000e+01
-1.022000000000000028e+02,3.860000000000000142e+01,5.500000000000000000e+01
-1.022000000000000028e+02,4.339999999999999858e+01,5.500000000000000000e+01
-1.022000000000000028e+02,4.820000000000000284e+01,5.500000000000000000e+01
-1.020000000000000000e+02,3.400000000000000000e+01,4.000000000000000000e+01
-1.020000000000000000e+02,3.879999999999999716e+01,5.500000000000000000e+01
-1.020000000000000000e+02,4.360000000000000142e+01,5.000000000000000000e+01
-1.020000000000000000e+02,4.839999999999999858e+01,6.000000000000000000e+01
-1.017999999999999972e+02,3.420000000000000284e+01,4.000000000000000000e+01
-1.017999999999999972e+02,3.900000000000000000e+01,5.500000000000000000e+01
-1.017999999999999972e+02,4.379999999999999716e+01,5.000000000000000000e+01
-1.017999999999999972e+02,4.860000000000000142e+01,6.500000000000000000e+01
-1.015999999999999943e+02,3.439999999999999858e+01,4.500000000000000000e+01
-1.015999999999999943e+02,3.920000000000000284e+01,5.500000000000000000e+01
-1.015999999999999943e+02,4.400000000000000000e+01,4.500000000000000000e+01
-1.014000000000000057e+02,2.980000000000000071e+01,5.500000000000000000e+01
