0.000000000000000000e+00,2.243970000000000020e+00
2.752100000000000102e-01,2.243970000000000020e+00
2.752100000000000102e-01,2.307980000000000143e+00
5.504200000000000204e-01,2.307980000000000143e+00
5.504200000000000204e-01,2.360559999999999992e+00
8.256299999999999750e-01,2.360559999999999992e+00
8.256299999999999750e-01,2.425730000000000164e+00
1.100840000000000041e+00,2.425730000000000164e+00
1.100840000000000041e+00,2.650860000000000216e+00
2.242379999999999818e+00,2.650860000000000216e+00
2.242379999999999818e+00,2.665010000000000101e+00
3.383910000000000196e+00,2.665010000000000101e+00
3.383910000000000196e+00,2.678450000000000220e+00
4.525450000000000195e+00,2.678450000000000220e+00
4.525450000000000195e+00,2.691069999999999851e+00
5.666979999999999684e+00,2.691069999999999851e+00
5.666979999999999684e+00,2.702879999999999949e+00
6.808519999999999683e+00,2.702879999999999949e+00
6.808519999999999683e+00,2.713880000000000070e+00
7.950050000000000061e+00,2.713880000000000070e+00
7.950050000000000061e+00,2.724110000000000031e+00
9.091590000000000060e+00,2.724110000000000031e+00
9.091590000000000060e+00,2.733600000000000030e+00
1.023310000000000031e+01,2.733600000000000030e+00
1.023310000000000031e+01,2.742389999999999883e+00
1.137470000000000070e+01,2.742389999999999883e+00
1.137470000000000070e+01,2.750539999999999985e+00
1.251619999999999955e+01,2.750539999999999985e+00
1.251619999999999955e+01,2.758090000000000153e+00
1.365770000000000017e+01,2.758090000000000153e+00
1.365770000000000017e+01,2.765099999999999891e+00
1.479930000000000057e+01,2.765099999999999891e+00
1.479930000000000057e+01,2.771640000000000104e+00
1.594079999999999941e+01,2.771640000000000104e+00
1.594079999999999941e+01,2.777769999999999850e+00
1.708230000000000004e+01,2.777769999999999850e+00
1.708230000000000004e+01,2.783549999999999969e+00
1.822390000000000043e+01,2.783549999999999969e+00
1.822390000000000043e+01,2.789060000000000095e+00
1.936540000000000106e+01,2.789060000000000095e+00
1.936540000000000106e+01,2.794369999999999798e+00
2.050690000000000168e+01,2.794369999999999798e+00
2.050690000000000168e+01,2.799549999999999983e+00
2.164849999999999852e+01,2.799549999999999983e+00
2.164849999999999852e+01,2.804670000000000218e+00
2.278999999999999915e+01,2.804670000000000218e+00
2.278999999999999915e+01,2.809820000000000206e+00
2.393149999999999977e+01,2.809820000000000206e+00
2.393149999999999977e+01,2.815069999999999961e+00
2.507310000000000016e+01,2.815069999999999961e+00
2.507310000000000016e+01,2.820500000000000007e+00
2.621460000000000079e+01,2.820500000000000007e+00
2.621460000000000079e+01,2.826200000000000045e+00
2.735610000000000142e+01,2.826200000000000045e+00
2.735610000000000142e+01,2.832240000000000091e+00
2.849769999999999825e+01,2.832240000000000091e+00
2.849769999999999825e+01,2.838699999999999779e+00
2.963919999999999888e+01,2.838699999999999779e+00
2.963919999999999888e+01,2.845680000000000209e+00
3.078079999999999927e+01,2.845680000000000209e+00
3.078079999999999927e+01,2.853270000000000195e+00
3.192229999999999990e+01,2.853270000000000195e+00
3.192229999999999990e+01,2.861540000000000195e+00
3.306380000000000052e+01,2.861540000000000195e+00
3.306380000000000052e+01,2.870589999999999975e+00
3.420539999999999736e+01,2.870589999999999975e+00
3.420539999999999736e+01,2.880529999999999813e+00
3.534689999999999799e+01,2.880529999999999813e+00
3.534689999999999799e+01,2.891430000000000167e+00
3.648839999999999861e+01,2.891430000000000167e+00
3.648839999999999861e+01,2.903410000000000046e+00
3.763000000000000256e+01,2.903410000000000046e+00
3.763000000000000256e+01,2.916560000000000041e+00
3.877150000000000318e+01,2.916560000000000041e+00
3.877150000000000318e+01,2.930979999999999919e+00
3.991299999999999670e+01,2.930979999999999919e+00
3.991299999999999670e+01,2.946779999999999955e+00
4.105460000000000065e+01,2.946779999999999955e+00
4.105460000000000065e+01,2.964059999999999917e+00
4.219610000000000127e+01,2.964059999999999917e+00
4.219610000000000127e+01,2.982920000000000016e+00
4.333760000000000190e+01,2.982920000000000016e+00
4.333760000000000190e+01,3.003470000000000084e+00
4.447919999999999874e+01,3.003470000000000084e+00
4.447919999999999874e+01,3.025799999999999823e+00
4.562069999999999936e+01,3.025799999999999823e+00
4.562069999999999936e+01,3.049789999999999779e+00
4.676219999999999999e+01,3.049789999999999779e+00
4.676219999999999999e+01,3.398449999999999971e+00
4.982699999999999818e+01,3.398449999999999971e+00
4.982699999999999818e+01,3.395640000000000214e+00
5.289180000000000348e+01,3.395640000000000214e+00
5.289180000000000348e+01,3.393450000000000077e+00
5.595649999999999835e+01,3.393450000000000077e+00
5.595649999999999835e+01,3.391849999999999810e+00
5.902129999999999654e+01,3.391849999999999810e+00
5.902129999999999654e+01,3.390810000000000102e+00
6.208599999999999852e+01,3.390810000000000102e+00
6.208599999999999852e+01,3.390249999999999986e+00
6.515080000000000382e+01,3.390249999999999986e+00
6.515080000000000382e+01,3.390130000000000088e+00
6.821559999999999491e+01,3.390130000000000088e+00
6.821559999999999491e+01,3.390379999999999949e+00
7.128029999999999688e+01,3.390379999999999949e+00
7.128029999999999688e+01,3.390950000000000131e+00
7.434510000000000218e+01,3.390950000000000131e+00
7.434510000000000218e+01,3.391799999999999926e+00
7.740980000000000416e+01,3.391799999999999926e+00
7.740980000000000416e+01,3.392850000000000144e+00
8.047459999999999525e+01,3.392850000000000144e+00
8.047459999999999525e+01,3.394070000000000142e+00
8.353940000000000055e+01,3.394070000000000142e+00
8.353940000000000055e+01,3.395379999999999843e+00
8.660410000000000252e+01,3.395379999999999843e+00
8.660410000000000252e+01,3.396739999999999871e+00
8.966889999999999361e+01,3.396739999999999871e+00
8.966889999999999361e+01,3.398130000000000095e+00
9.273359999999999559e+01,3.398130000000000095e+00
9.273359999999999559e+01,3.399550000000000072e+00
9.579840000000000089e+01,3.399550000000000072e+00
9.579840000000000089e+01,3.400980000000000114e+00
9.886320000000000618e+01,3.400980000000000114e+00
9.886320000000000618e+01,3.402429999999999843e+00
1.019279999999999973e+02,3.402429999999999843e+00
1.019279999999999973e+02,3.403880000000000017e+00
1.049929999999999950e+02,3.403880000000000017e+00
1.049929999999999950e+02,3.405349999999999877e+00
1.080570000000000022e+02,3.405349999999999877e+00
1.080570000000000022e+02,3.406810000000000116e+00
1.111219999999999999e+02,3.406810000000000116e+00
1.111219999999999999e+02,3.408269999999999911e+00
1.141869999999999976e+02,3.408269999999999911e+00
1.141869999999999976e+02,3.409720000000000084e+00
1.172519999999999953e+02,3.409720000000000084e+00
1.172519999999999953e+02,3.411160000000000192e+00
1.203160000000000025e+02,3.411160000000000192e+00
1.203160000000000025e+02,3.412580000000000169e+00
1.233810000000000002e+02,3.412580000000000169e+00
1.233810000000000002e+02,3.413980000000000015e+00
1.264459999999999980e+02,3.413980000000000015e+00
1.264459999999999980e+02,3.415350000000000108e+00
1.295109999999999957e+02,3.415350000000000108e+00
1.295109999999999957e+02,3.416690000000000005e+00
1.325759999999999934e+02,3.416690000000000005e+00
1.325759999999999934e+02,3.417990000000000084e+00
1.356399999999999864e+02,3.417990000000000084e+00
1.356399999999999864e+02,3.419249999999999901e+00
1.387050000000000125e+02,3.419249999999999901e+00
1.387050000000000125e+02,3.420469999999999899e+00
1.417700000000000102e+02,3.420469999999999899e+00
1.417700000000000102e+02,3.421640000000000015e+00
1.448350000000000080e+02,3.421640000000000015e+00
1.448350000000000080e+02,3.422750000000000181e+00
1.478990000000000009e+02,3.422750000000000181e+00
1.478990000000000009e+02,3.423799999999999955e+00
1.509639999999999986e+02,3.423799999999999955e+00
1.509639999999999986e+02,3.424789999999999779e+00
1.540289999999999964e+02,3.424789999999999779e+00
1.540289999999999964e+02,3.425710000000000033e+00
1.570939999999999941e+02,3.425710000000000033e+00
1.570939999999999941e+02,3.426559999999999828e+00
1.601579999999999870e+02,3.426559999999999828e+00
1.601579999999999870e+02,3.427329999999999988e+00
1.632230000000000132e+02,3.427329999999999988e+00
1.632230000000000132e+02,3.428020000000000067e+00
1.662880000000000109e+02,3.428020000000000067e+00
1.662880000000000109e+02,3.428620000000000001e+00
1.693530000000000086e+02,3.428620000000000001e+00
1.693530000000000086e+02,3.429129999999999789e+00
1.724170000000000016e+02,3.429129999999999789e+00
1.724170000000000016e+02,3.429539999999999811e+00
1.754819999999999993e+02,3.429539999999999811e+00
1.754819999999999993e+02,3.429850000000000065e+00
1.785469999999999970e+02,3.429850000000000065e+00
1.785469999999999970e+02,3.430060000000000109e+00
1.816119999999999948e+02,3.430060000000000109e+00
1.816119999999999948e+02,3.430159999999999876e+00
1.846759999999999877e+02,3.430159999999999876e+00
1.846759999999999877e+02,3.430140000000000189e+00
1.877410000000000139e+02,3.430140000000000189e+00
1.877410000000000139e+02,3.430000000000000160e+00
1.908060000000000116e+02,3.430000000000000160e+00
1.908060000000000116e+02,3.429739999999999789e+00
1.938710000000000093e+02,3.429739999999999789e+00
1.938710000000000093e+02,3.429359999999999964e+00
1.969350000000000023e+02,3.429359999999999964e+00
1.969350000000000023e+02,3.428840000000000110e+00
2.000000000000000000e+02,3.428840000000000110e+00
